customer_id,customer_name,email,signup_date,last_purchase_date,purchase_amount,product_category,country
202,Michael Reid,michael.reid@example.com,15/03/2025,2024/07/23,183.54,Electronics,France
345,scott white,scott.white@example.com,03-07-2025,04-14-2025,277.04,Electronics,UK
312,John Oconnor,john.oconnor@example.com,2025/02/21,2024/07/14,246.67,Electronics,United States
228,Allen Harding,allen.harding@example.com,06-27-2025,2025/06/22,239.12,Electronics,France
322,Steve French,stevefrench@@example.com,13/04/2025,09/02/2025,127.91,Electronics,USA
014,Catherine Johnson,catherine.johnson@example.com,2024/09/24,03-12-2025,171.04,Electronics,usa
469,Neil Gordon,,2025/03/20,2024/12/14,204.84,Electronics,france
286,dominique moore,dominique.moore@example.com,07/08/2024,12-07-2024,326.29,Home,usa
291,Felicia Peterson,felicia.peterson@example.com,07/11/2024,2024-12-11,465.01,Fashion,United States
151,Shannon Barnes,shannon.barnes@example.com,2025-06-03,12-18-2024,369.58,Home,france
148,Eileen Irwin,,09/08/2024,17/10/2024,57.73,Home,United Kingdom
272,Denise Valdez,denise.valdez@example.com,2025/03/29,2024-08-20,397.48,Home,United Kingdom
381,Stacie Day,stacie.day@example.com,2024/08/27,05/05/2025,359.32,Electronics,USA
315,Patrick Garcia,patrick.garcia@example.com,2024-09-18,07-23-2024,42.92,Home,france
249,Amber Peterson,amber.peterson@example.com,2024-09-10,20/02/2025,430.97,Electronics,usa
042,Victoria Rivera,victoria.rivera@example.com,08-26-2024,,-65.95,Electronics,usa
154,Martha Howell,martha.howell@example.com,2025-05-28,13/06/2025,37.7,Home,France
056,OLIVIA LEE DDS,olivia.lee.dds@example.com,09-18-2024,2025-06-21,3833.65,Electronics,uk
114,Darryl Stafford,darryl.stafford@example.com,02-18-2025,09-19-2024,107.15,Electronics,USA
145,Jennifer White,jennifer.white@example.com,06-26-2025,,121.64,Electronics,france
288, Gloria Wallace ,gloria.wallace@example.com,05/12/2024,2025-04-10,99.47,Home,uk
192,Joseph Rodriguez,joseph.rodriguez@example.com,2024/09/10,02-17-2025,475.47,Electronics,United States
,Michael Wood,michael.wood@example.com,02-19-2025,2024-10-13,21.42,Hom,uk
256,Michelle Kelley,michelle.kelley@example.com,2024/09/20,,238.13,Fashion,usa
339,Timothy Smith,,03/07/2024,2024-12-15,386.69,fashion,France
077,lori campos,lori.campos@example.com,2025-01-01,2025/02/18,254.34,Electronics,usa
195,Megan Hess,megan.hess@example.com,02-12-2025,2024-07-03,151.98,Electronics,
090,Samantha Moore,samantha.moore@example.com,2025/06/09,2025-04-10,104.34,Hom,FRA
246, Mr. John Barnes ,mr..john.barnes@example.com,2025/01/13,2024-09-20,423.55,Hom,United Kingdom
440,Kimberly Mckenzie,kimberly.mckenzie@example.com,11-23-2024,17/08/2024,400.39,Fashion,United States
025,Michele Moore,michele.moore@example.com,27/03/2025,2025/06/29,330.39,Fashion,france
111,Gerald Trujillo,gerald.trujillo@example.com,09-21-2024,2024-07-16,456.62,Home,
284, tracy gibson ,tracy.gibson@example.com,2024-07-15,2023-13-40,259.68,Electronics,france
288,Brandon Robinson,brandon.robinson@example.com,2025/02/13,2025-03-12,404.72,Electronics,USA
347, Heather Marquez ,heather.marquez@example.com,29/04/2025,,336.58,home,FRA
213,Jenna Hayes,jenna.hayes@example.com,30/06/2025,2024/07/18,24.33,Electronics,usa
061,melissa little,melissa.little@example.com,18/01/2025,2024/12/07,137.56,Home,USA
276, Andrew Higgins ,andrewhiggins@@example.com,2024/12/26,25/12/2024,139.27,Electronics,usa
136,james harmon,james.harmon@example.com,2023-13-40,2025/03/23,172.84,home,usa
216,Steven Coleman MD,steven.coleman.md@example.com,01-28-2025,2025/03/19,66.44,Home,United Kingdom
241,Jeffrey Clarke,jeffrey.clarke@example.com,06-05-2025,20/02/2025,33.52,Home,usa
132,Joseph Jones,joseph.jones@example.com,2023-13-40,01-14-2025,136.8,Hom,United Kingdom
226,Natasha Shaw,natasha.shaw@example.com,2024-11-08,2025-03-14,132.97,Electronics,uk
491,Danny Jenkins,danny.jenkins@example.com,11-25-2024,2024/11/12,200.67,Fashion,usa
,James Espinoza,james.espinoza@example.com,2025-03-17,07-21-2024,326.88,home,United Kingdom
380,Joshua Reed,joshua.reed@example.com,2024/10/28,02-12-2025,132.47,Fashion,United Kingdom
163,Kevin Graves,kevin.graves@example.com,2025/03/10,03-04-2025,232.9,Fashion,uk
161,Ann Weiss,ann.weiss@example.com,2024-11-21,2025-03-13,162.84,Electronics,usa
371,Stacy Rodriguez,stacy.rodriguez@example.com,05-30-2025,02-18-2025,129.07,electronics,United Kingdom
268,Gregory Stewart,gregory.stewart@example.com,09-07-2024,,-42.1,Fashion,FRA
408,Anthony Johnson,anthony.johnson@example.com,05-15-2025,28/11/2024,294.62,Home,usa
485,JOHN WAGNER,john.wagner@example.com,2025-06-24,16/07/2024,479.21,fashion,United Kingdom
429,Karen Aguilar,karen.aguilar@example.com,2024/09/04,2023-13-40,421.82,Electronics,france
170,Nichole Berger,nichole.berger@example.com,03-17-2025,,242.47,Fashion,UK
491,Stacey Buck,stacey.buck@example.com,29/07/2024,2024-11-18,169.4,Fashion,FRA
318,Juan Herrera,juan.herrera@example.com,05/04/2025,10-09-2024,361.69,Electronics,United States
241,lori coffey,lori.coffey@example.com,05-06-2025,2024/07/06,156.25,Fashion,france
311,Shawn Frazier,shawn.frazier@example.com,28/01/2025,12-16-2024,228.64,Fashion,United Kingdom
462,keith smith,keith.smith@example.com,2025-06-04,2025-04-08,120.04,Electronics,United Kingdom
114,Elizabeth Mayer,elizabeth.mayer@example.com,09/10/2024,2023-13-40,239.66,Electronics,uk
228,Richard Carey,richard.carey@example.com,2025-04-29,12-05-2024,335.23,Fashion,france
411,Todd Wiggins,todd.wiggins@example.com,27/10/2024,2024-12-09,493.58,Fashion,USA
408, Jessica Smith ,jessica.smith@example.com,2025-04-02,08-25-2024,268.0,Fashion,United States
342,Christopher White,christopher.white@example.com,2023-13-40,2024/11/25,228.05,Fashion,uk
030,Alan Yoder,alan.yoder@example.com,2025/03/05,2023-13-40,65.51,Fashion,france
056,Timothy Patterson,timothypatterson@@example.com,10/02/2025,2023-13-40,303.61,Electronics,United States
165,Mark Ball,mark.ball@example.com,2024/10/03,2025/02/14,139.58,Fashion,United Kingdom
159,Kelsey Hunt,kelsey.hunt@example.com,2023-13-40,2024/07/24,392.61,Electronics,uk
268,Tracey Marshall,tracey.marshall@example.com,11-10-2024,2025/01/22,437.18,Fashion,uk
468,debbie davis,debbie.davis@example.com,2024/12/15,01-17-2025,67.85,electronics,uk
488,Carlos Becker,carlos.becker@example.com,05-01-2025,2023-13-40,-49.43,Fashio,uk
228,lisa crawford,lisa.crawford@example.com,2025/01/02,2025-01-01,117.87,Electronics,USA
327,RAYMOND HUGHES,raymond.hughes@example.com,07-29-2024,03-06-2025,-41.48,Electronics,United Kingdom
082,Richard Stewart DVM,richard.stewart.dvm@example.com,11-04-2024,15/07/2024,236.29,Electronics,France
309,Diana English,diana.english@example.com,2025-06-24,10-28-2024,242.71,Electronics,usa
209,Richard Keith,richard.keith@example.com,02-03-2025,2025-01-24,355.68,Home,USA
427,courtney miller,courtneymiller@@example.com,19/10/2024,2024/12/02,220.8,Home,FRA
391,Jerry Hardy,jerry.hardy@example.com,09/01/2025,2023-13-40,242.21,Home,United Kingdom
455,William Carroll,william.carroll@example.com,2025/06/10,2023-13-40,405.24,Home,USA
449,Jason Martinez,jason.martinez@example.com,2025-05-03,2025/04/17,189.17,Electronics,usa
053,Christopher Jordan,christopher.jordan@example.com,2024-08-07,2024-07-30,147.47,Hom,uk
034,Catherine Abbott,catherine.abbott@example.com,2023-13-40,2024-09-06,318.15,Fashion,USA
319,Jason West,jason.west@example.com,2024/10/23,2024-11-18,322.23,Home,uk
171, Robert Edwards ,robert.edwards@example.com,2025-06-11,03-10-2025,464.09,Electronics,france
119,Barbara Wood,barbara.wood@example.com,04/03/2025,2025-06-05,137.61,Fashion,uk
239,Jody Perez,jody.perez@example.com,2023-13-40,2024-07-22,399.48,electronics,USA
132,ANTHONY GONZALES,anthony.gonzales@example.com,07-17-2024,06-23-2025,476.7,Electronics,France
169,Nicole Mueller,nicole.mueller@example.com,08-22-2024,05-27-2025,464.44,Electronics,UK
494,Timothy Cannon,timothy.cannon@example.com,01-22-2025,08-11-2024,211.47,Electronics,United States
488,Susan Cooper,susan.cooper@example.com,2025-06-29,24/01/2025,336.17,fashion,United Kingdom
001,JANET MURPHY,janetmurphy@@example.com,2024/11/28,12-31-2024,458.97,Electronics,uk
028,Kevin Jackson,kevin.jackson@example.com,28/03/2025,,23.1,Electronics,France
488,Dennis Nelson,dennis.nelson@example.com,11-07-2024,2025/02/17,103.76,Fashio,United Kingdom
454,Anthony Reese,anthony.reese@example.com,2024/11/15,30/08/2024,434.27,Electronics,UK
445,Brandon Brown,brandon.brown@example.com,2023-13-40,2025/06/30,355.81,Home,usa
196,cody estrada,cody.estrada@example.com,06-30-2025,01/03/2025,298.43,Fashion,uk
065,Tyler Martinez,tylermartinez@@example.com,16/09/2024,2025-05-04,212.09,Home,United States
399, Chase Smith ,chase.smith@example.com,14/01/2025,2024/07/17,125.11,Home,UK
